Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
1792 Austin Drive,Decatur,GA,30032.0,"$1,500 ",1945.0,8.0,Single-Family Home,"1,425",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,14.0,1.0,1.0,0.0,17.0,0.0,18.0,0.0,33.738704,-84.234251,4,9815,3.14,9.93,34.9,1.42,55,2.7,1500.0,0.24,0.0099,0.13,0.085,0.0,76,94,58,0,17,10,13,https://www.trulia.com/c/ca/p/ga/decatur/1792-austin-dr-decatur-ga-30032--1013231604,4046943949.0,13.0,89.0,23108.0,1013.0,130890231081013.0,Block 1013,G5040,U,3817.0,U,S,58272.0,0.0,33.739366600000004,-84.23357
3128 Columbia Woods Drive,Decatur,GA,30032.0,"$1,250 ",,21.0,Single-Family Home,"1,950",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,28.0,2.0,4.0,1.0,36.0,4.0,29.0,3.0,33.717509,-84.260421,4,8457,3.14,9.92,34.7,1.42,55,2.9,2300.0,0.27,0.01,0.16,0.12,0.0037,80,95,64,0,17,7,17,https://www.trulia.com/c/ca/p/ga/decatur/3128-columbia-woods-dr-decatur-ga-30032--1002967216,4048133336.0,13.0,89.0,23505.0,2012.0,130890235052012.0,Block 2012,G5040,U,3817.0,U,S,106152.0,0.0,33.7192071,-84.2598744
3373 Heatherwood Lane Southwest,Marietta,GA,30008.0,"$1,295 ",,4.0,Single-Family Home,"1,800",,3.0,3.0,2.0,2.0,,28.0,132.0,,44.0,,1.0,4.0,1.0,5.0,1.0,3.0,94.0,3.0,0.0,0.0,17.0,1.0,2.0,2.0,14.0,0.0,34.0,5.0,33.873371,-84.614632,4,9056,3.14,9.95,35.0,0.88,51,2.0,110.0,0.013,0.016,0.11,0.033,0.00038,53,70,36,5,15,8,10,https://www.trulia.com/c/ca/p/ga/marietta/3373-heatherwood-ln-sw-marietta-ga-30008--2091706195,4042009745.0,13.0,67.0,31405.0,3000.0,130670314053000.0,Block 3000,G5040,U,3817.0,U,S,285758.0,0.0,33.8736619,-84.61292309999997
8384 Majors Road,Cumming,GA,30041.0,"$1,750 ",1961.0,20.0,Single-Family Home,"1,611",,3.0,3.0,2.0,2.0,16.0,597.0,165.0,,,,1.0,8.0,1.0,8.0,1.0,9.0,98.0,0.0,0.0,0.0,25.0,0.0,3.0,3.0,62.0,4.0,20.0,6.0,34.142337,-84.169831,4,4517,3.14,9.6,36.4,0.8079999999999999,47,1.7,150.0,0.022,0.0098,0.2,0.052000000000000005,0.0001,16,21,11,3,4,3,19,https://www.trulia.com/c/ca/p/ga/cumming/8384-majors-rd-cumming-ga-30041--1074548242,4048151415.0,13.0,117.0,130605.0,2006.0,131171306052006.0,Block 2006,G5040,U,3817.0,U,S,2046310.0,1493.0,34.1356285,-84.16511170000003
1416 Sandy Lane,Decatur,GA,30032.0,"$1,495 ",,13.0,Single-Family Home,"1,232",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,0.0,0.0,1.0,3.0,1.0,2.0,84.0,15.0,0.0,0.0,41.0,6.0,4.0,1.0,35.0,2.0,16.0,2.0,33.751746000000004,-84.255418,4,11551,3.14,9.97,34.9,1.22,55,2.6,120.0,0.43,0.01,0.13,0.084,0.0,67,83,51,1,18,7,9,https://www.trulia.com/c/ca/p/ga/decatur/1416-sandy-ln-decatur-ga-30032--2029371441,4045385783.0,13.0,89.0,23107.0,3001.0,130890231073001.0,Block 3001,G5040,U,3817.0,U,S,52422.0,0.0,33.7514874,-84.2547426
231 Montgomery Street,Decatur,GA,30030.0,"$3,500 ",,21.0,Single-Family Home,"1,656",,3.0,3.0,2.0,2.0,39.0,10.0,96.0,,,,1.0,7.0,1.0,7.0,1.0,9.0,87.0,6.0,0.0,2.0,104.0,7.0,22.0,14.0,77.0,11.0,44.0,44.0,33.777237,-84.301404,4,14925,3.14,10.1,34.9,1.32,57,2.7,320.0,0.48,0.011,0.28,0.081,0.0,28,30,26,3,4,9,12,https://www.trulia.com/c/ca/p/ga/decatur/231-montgomery-st-decatur-ga-30030--1019931922,4048145612.0,13.0,89.0,22500.0,2005.0,130890225002005.0,Block 2005,G5040,U,3817.0,U,S,29546.0,0.0,33.7778326,-84.3011396
2184 River Acres Court,Lithonia,GA,30058.0,"$1,160 ",1975.0,63.0,Single-Family Home,"1,460",,3.0,3.0,2.0,2.0,241.0,15.0,502.0,,,,1.0,4.0,1.0,2.0,1.0,3.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.730092,-84.059733,4,3434,3.14,9.82,35.5,0.991,51,2.1,33.0,0.061,0.0089,0.51,0.041,0.0054,69,93,44,6,13,7,8,https://www.trulia.com/c/ca/p/ga/lithonia/2184-river-acres-ct-lithonia-ga-30058--1001602245,4045772795.0,13.0,89.0,23303.0,1007.0,130890233031007.0,Block 1007,G5040,U,3817.0,U,S,34787.0,0.0,33.729276899999995,-84.060141
3583 Bedford Court,Snellville,GA,30039.0,"$1,200 ",,36.0,Single-Family Home,"2,000",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,6.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,29.0,6.0,0.0,1.0,35.0,1.0,22.0,6.0,33.810882,-84.033289,4,7713,3.14,9.79,35.9,0.872,50,1.9,120.0,0.03,0.0085,0.085,0.045,0.001,57,73,42,6,11,8,7,https://www.trulia.com/c/ca/p/ga/snellville/3583-bedford-ct-snellville-ga-30039--1005762686,4047442530.0,13.0,135.0,50722.0,1018.0,131350507221018.0,Block 1018,G5040,U,3817.0,U,S,48244.0,0.0,33.8116061,-84.034975
2783 Coventry Grn Southeast #C,Conyers,GA,30013.0,$975 ,1985.0,244.0,Single-Family Home,"1,800",,3.0,3.0,2.0,2.0,1.0,,1.0,,,,1.0,5.0,1.0,5.0,1.0,4.0,96.0,2.0,0.0,0.0,26.0,1.0,1.0,2.0,13.0,0.0,23.0,4.0,33.616539,-83.97694200000002,4,6111,3.14,9.79,35.7,0.977,50,2.0,33.0,0.023,0.01,0.23,0.03,0.00063,57,85,29,1,6,7,7,https://www.trulia.com/c/ca/p/ga/conyers/2783-coventry-grn-se-c-conyers-ga-30013--2171951107,4036004548.0,13.0,247.0,60307.0,1006.0,132470603071006.0,Block 1006,G5040,U,3817.0,U,S,130140.0,0.0,33.617019899999995,-83.9773043
90 Mountain Way,Covington,GA,30016.0,"$1,050 ",,9.0,Multi-Family,"1,379",,3.0,3.0,2.0,2.0,,,6.0,,169.0,,1.0,4.0,1.0,4.0,1.0,4.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.524306,-83.910552,4,1636,3.14,9.76,35.9,0.642,49,1.9,13.0,0.18,0.011,0.18,0.024,0.0035,54,63,46,1,14,4,8,https://www.trulia.com/c/ca/p/ga/covington/90-mountain-way-covington-ga-30016--1001602230,4048566963.0,13.0,217.0,100600.0,1078.0,132171006001078.0,Block 1078,G5040,U,3817.0,U,S,160918.0,0.0,33.522127399999995,-83.90964340000002
9103 Fairington Ridge Circle,Lithonia,GA,30038.0,$950 ,,53.0,Multi-Family,"1,300",,3.0,3.0,2.0,2.0,61.0,1.0,56.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,95.0,5.0,0.0,0.0,17.0,1.0,1.0,2.0,18.0,0.0,8.0,2.0,33.697140999999995,-84.154122,4,10497,3.14,9.85,35.2,1.62,53,2.4,720.0,0.035,0.0091,0.29,0.061,0.021,72,98,46,1,12,7,6,https://www.trulia.com/c/ca/p/ga/lithonia/9103-fairington-ridge-cir-lithonia-ga-30038--2029426364,4044272068.0,13.0,89.0,23428.0,3003.0,130890234283003.0,Block 3003,G5040,U,3817.0,U,S,1623194.0,24301.0,33.695364500000004,-84.15641120000002
2760 Mayfair Drive,Cumming,GA,30040.0,"$1,610 ",,130.0,Single-Family Home,"1,528",,3.0,3.0,2.0,2.0,14.0,990.0,137.0,,,,1.0,5.0,1.0,7.0,1.0,8.0,98.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,1.0,5.0,7.0,34.235726,-84.10068000000003,4,4165,3.14,9.39,36.3,0.5539999999999999,41,1.3,310.0,0.0076,0.0091,0.82,0.033,5.5e-07,20,18,22,4,9,6,8,https://www.trulia.com/c/ca/p/ga/cumming/2760-mayfair-dr-cumming-ga-30040--1072369439,4041204307.0,13.0,117.0,130403.0,3011.0,131171304033011.0,Block 3011,G5040,U,3817.0,U,S,29785.0,0.0,34.23693660000001,-84.1006744
4288 Bradley Drive,Snellville,GA,30039.0,"$1,200 ",,4.0,Multi-Family,"1,164",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,33.766551,-84.030534,4,5674,3.14,9.8,35.8,0.812,49,1.9,30.0,0.013,0.0086,0.11,0.038,0.0035,58,83,33,3,6,4,6,https://www.trulia.com/c/ca/p/ga/snellville/4288-bradley-dr-snellville-ga-30039--1073292019,4044678520.0,13.0,135.0,50709.0,1020.0,131350507091020.0,Block 1020,G5040,U,3817.0,U,S,87269.0,0.0,33.764288,-84.03115229999999
4255 Smoke Creek Parkway #C027,Snellville,GA,30039.0,"$1,101 ",,34.0,Multi-Family,"1,248",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,33.776451,-84.054,4,4553,3.14,9.8,35.8,0.8140000000000001,49,1.9,120.0,0.024,0.0086,0.12,0.041,0.0065,56,72,40,4,6,6,7,https://www.trulia.com/c/ca/p/ga/snellville/4255-smoke-creek-pkwy-c027-snellville-ga-30039--2180767652,4047537230.0,13.0,135.0,50709.0,2010.0,131350507092010.0,Block 2010,G5040,U,3817.0,U,S,1869074.0,20681.0,33.7809343,-84.05328259999997
4185 Panola Road,Lithonia,GA,30038.0,"$1,200 ",,18.0,Single-Family Home,"1,715",,3.0,3.0,2.0,2.0,61.0,1.0,56.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,33.660298,-84.180432,4,3757,3.14,9.84,35.2,1.11,51,2.3,9.4,0.027000000000000003,0.0092,0.34,0.073,0.032,68,96,40,2,8,6,7,https://www.trulia.com/c/ca/p/ga/lithonia/4185-panola-rd-lithonia-ga-30038--1005225519,4048233417.0,13.0,89.0,23416.0,3000.0,130890234163000.0,Block 3000,G5040,U,3817.0,U,S,2910066.0,12675.0,33.6742646,-84.1874224
3794 Mulkey Circle Southwest,Marietta,GA,30008.0,"$1,150 ",,21.0,Single-Family Home,"1,216",,3.0,3.0,2.0,2.0,,28.0,132.0,,44.0,,1.0,3.0,1.0,4.0,1.0,4.0,94.0,3.0,0.0,0.0,50.0,2.0,3.0,1.0,53.0,0.0,23.0,9.0,33.861622,-84.609383,4,9029,3.14,9.96,35.0,0.949,52,2.1,280.0,0.017,0.016,0.11,0.033,0.00035,58,74,42,6,12,8,12,https://www.trulia.com/c/ca/p/ga/marietta/3794-mulkey-cir-sw-marietta-ga-30008--1073007590,4048152904.0,13.0,67.0,31406.0,2005.0,130670314062005.0,Block 2005,G5040,U,3817.0,U,S,653202.0,0.0,33.8623258,-84.60462059999998
4322 Glenwood Parkway,Decatur,GA,30032.0,"$1,050 ",,0.0,Single-Family Home,"1,100",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,12.0,2.0,2.0,0.0,16.0,0.0,12.0,0.0,33.737804,-84.241112,4,9707,3.14,9.94,34.9,1.36,55,2.7,1100.0,0.32,0.01,0.13,0.08900000000000001,0.0,75,93,58,0,19,10,13,https://www.trulia.com/c/ca/p/ga/decatur/4322-glenwood-pkwy-decatur-ga-30032--2029383468,4048997005.0,13.0,89.0,23108.0,2015.0,130890231082015.0,Block 2015,G5040,U,3817.0,U,S,59486.0,0.0,33.738152500000005,-84.2394859
311 Allatoona Road,Lawrenceville,GA,30043.0,"$1,298 ",1999.0,6.0,Single-Family Home,"1,378",,3.0,3.0,2.0,2.0,67.0,104.0,222.0,,,,1.0,8.0,1.0,7.0,1.0,8.0,98.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,2.0,12.0,9.0,34.002046,-84.033333,4,8777,3.14,9.72,36.3,1.09,51,2.0,36.0,0.0081,0.0088,1.9,0.068,0.48,37,51,22,11,11,5,7,https://www.trulia.com/c/ca/p/ga/lawrenceville/311-allatoona-rd-lawrenceville-ga-30043--1005225803,4048670699.0,13.0,135.0,50549.0,1009.0,131350505491009.0,Block 1009,G5040,U,3817.0,U,S,858337.0,1890.0,33.9998778,-84.031838
118 York Road Southwest,Marietta,GA,30008.0,"$1,250 ",,69.0,Single-Family Home,"1,248",,3.0,3.0,2.0,2.0,,28.0,132.0,,44.0,,1.0,5.0,1.0,5.0,1.0,3.0,94.0,3.0,0.0,0.0,13.0,2.0,0.0,2.0,14.0,3.0,12.0,6.0,33.906942,-84.599946,4,7177,3.14,9.97,35.3,0.853,49,1.9,63.0,0.024,0.016,0.11,0.034,0.00029,54,67,41,3,12,6,8,https://www.trulia.com/c/ca/p/ga/marietta/118-york-rd-sw-marietta-ga-30008--2091700552,4043332021.0,13.0,67.0,30905.0,3002.0,130670309053002.0,Block 3002,G5040,U,3817.0,U,S,1183715.0,0.0,33.8984905,-84.5948473
1443 1/2 Janmar Drive #MAIN UPSTAIRS,Decatur,GA,30032.0,"$1,350 ",1964.0,4.0,Multi-Family,"1,200",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,26.0,2.0,3.0,0.0,14.0,0.0,14.0,1.0,33.749193,-84.241382,4,9682,3.14,9.96,34.9,1.32,55,2.6,940.0,0.38,0.01,0.12,0.081,0.0,73,90,55,1,18,8,10,https://www.trulia.com/c/ca/p/ga/decatur/1443-1-2-janmar-dr-main-upstairs-decatur-ga-30032--2354678540,4048726227.0,13.0,89.0,23107.0,1012.0,130890231071012.0,Block 1012,G5040,U,3817.0,U,S,95430.0,0.0,33.7557134,-84.24253359999999
1523 Planters Ridge Lane,Alpharetta,GA,30004.0,"$1,450 ",,37.0,Single-Family Home,"1,241",,3.0,3.0,2.0,2.0,8.0,116.0,80.0,,,,1.0,6.0,1.0,8.0,1.0,9.0,98.0,1.0,0.0,0.0,111.0,5.0,17.0,13.0,109.0,7.0,90.0,28.0,34.084265,-84.280374,4,7008,3.14,9.75,36.4,1.05,49,1.9,540.0,0.017,0.011,0.17,0.065,0.00013000000000000002,37,53,21,4,5,11,9,https://www.trulia.com/c/ca/p/ga/alpharetta/1523-planters-ridge-ln-alpharetta-ga-30004--2029220094,4047405788.0,13.0,121.0,11614.0,3036.0,131210116143036.0,Block 3036,G5040,U,3817.0,U,S,382360.0,0.0,34.0850339,-84.2835019
3168 Oak Ridge Lane,Loganville,GA,30052.0,"$1,517 ",,6.0,Single-Family Home,"1,975",,3.0,3.0,2.0,2.0,17.0,7.0,30.0,,,,1.0,6.0,1.0,7.0,1.0,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.847861,-83.84881999999998,4,2208,3.14,9.7,36.1,0.725,47,1.7,53.0,0.021,0.0082,0.079,0.029,0.0,21,12,31,0,10,7,10,https://www.trulia.com/c/ca/p/ga/loganville/3168-oak-ridge-ln-loganville-ga-30052--1004551260,4048670627.0,13.0,297.0,110505.0,1014.0,132971105051014.0,Block 1014,G5040,R,,,S,5897519.0,26278.0,33.8599101,-83.8434507
2548 Tyler Way,Decatur,GA,30032.0,"$1,020 ",1956.0,9.0,Single-Family Home,"1,231",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,3.0,1.0,2.0,1.0,3.0,84.0,15.0,0.0,0.0,28.0,1.0,0.0,1.0,21.0,0.0,25.0,1.0,33.723133000000004,-84.285752,4,9465,3.14,9.95,34.6,1.39,55,2.9,780.0,0.37,0.01,0.21,0.13,2.5e-07,78,93,63,0,21,7,16,https://www.trulia.com/c/ca/p/ga/decatur/2548-tyler-way-decatur-ga-30032--1003034840,4048553460.0,13.0,89.0,23603.0,1012.0,130890236031012.0,Block 1012,G5040,U,3817.0,U,S,18943.0,0.0,33.7235756,-84.2860455
4255 Smoke Creek Parkway #D007,Snellville,GA,30039.0,"$1,250 ",,116.0,Multi-Family,"1,152",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,33.776451,-84.054,4,4553,3.14,9.8,35.8,0.8140000000000001,49,1.9,120.0,0.024,0.0086,0.12,0.041,0.0065,56,72,40,4,6,6,7,https://www.trulia.com/c/ca/p/ga/snellville/4255-smoke-creek-pkwy-d007-snellville-ga-30039--2346368056,4042917691.0,13.0,135.0,50709.0,2010.0,131350507092010.0,Block 2010,G5040,U,3817.0,U,S,1869074.0,20681.0,33.7809343,-84.05328259999997
115 Bramble Bush Trail,Covington,GA,30014.0,"$1,195 ",1990.0,107.0,Single-Family Home,,,3.0,3.0,2.0,2.0,112.0,145.0,321.0,,,,1.0,5.0,1.0,4.0,1.0,4.0,,,,,,,,,,,,,33.413624,-83.861349,4,1186,3.14,9.74,36.1,0.478,46,1.7,2.9,0.13,0.014,0.085,0.021,0.0039,37,20,53,0,19,11,14,https://www.trulia.com/c/ca/p/ga/covington/115-bramble-bush-trl-covington-ga-30014--1070688550,4009156121.0,13.0,217.0,100800.0,1033.0,132171008001033.0,Block 1033,G5040,R,,,S,1967263.0,7200.0,33.4110519,-83.8600739
1862 Bitsy Grant Court,Lawrenceville,GA,30044.0,"$1,571 ",,8.0,Single-Family Home,"1,612",,3.0,3.0,2.0,2.0,83.0,31.0,133.0,,,,1.0,6.0,1.0,6.0,0.0,0.0,97.0,2.0,0.0,0.0,30.0,1.0,4.0,3.0,31.0,1.0,25.0,5.0,33.950336,-84.056129,4,7802,3.14,9.77,36.3,1.08,52,2.0,160.0,0.0046,0.0089,0.14,0.08,0.066,59,78,39,6,15,6,5,https://www.trulia.com/c/ca/p/ga/lawrenceville/1862-bitsy-grant-ct-lawrenceville-ga-30044--1007756648,4048591798.0,13.0,135.0,50535.0,1009.0,131350505351009.0,Block 1009,G5040,U,3817.0,U,S,53210.0,0.0,33.950350799999995,-84.05600770000002
2231 Ousley Court,Decatur,GA,30032.0,"$1,600 ",,8.0,Single-Family Home,"1,256",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,31.0,2.0,1.0,1.0,29.0,0.0,27.0,1.0,33.724507,-84.2801,4,9567,3.14,9.95,34.7,1.35,55,2.9,640.0,0.38,0.01,0.19,0.12,3.5e-08,79,93,65,0,22,7,17,https://www.trulia.com/c/ca/p/ga/decatur/2231-ousley-ct-decatur-ga-30032--2029375769,4048610842.0,13.0,89.0,23603.0,2001.0,130890236032001.0,Block 2001,G5040,U,3817.0,U,S,48110.0,0.0,33.7238059,-84.28175959999999
2879 Port Royal Lane,Decatur,GA,30034.0,"$1,200 ",1965.0,1.0,Single-Family Home,,,3.0,3.0,2.0,2.0,334.0,30.0,403.0,,,,1.0,2.0,1.0,2.0,1.0,3.0,90.0,10.0,0.0,0.0,13.0,1.0,2.0,1.0,17.0,2.0,10.0,1.0,33.702348,-84.289183,4,8198,3.14,9.91,34.5,1.66,56,3.1,1800.0,0.12,0.01,0.48,0.18,0.001,71,97,46,1,12,6,14,https://www.trulia.com/c/ca/p/ga/decatur/2879-port-royal-ln-decatur-ga-30034--1072434424,4045705468.0,13.0,89.0,23411.0,1011.0,130890234111011.0,Block 1011,G5040,U,3817.0,U,S,160592.0,0.0,33.7014158,-84.28999920000003
5577 Whittondale Road,Lithonia,GA,30058.0,"$1,250 ",,10.0,Single-Family Home,,,3.0,3.0,2.0,2.0,241.0,15.0,502.0,,,,1.0,2.0,1.0,4.0,1.0,3.0,92.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.743077,-84.16113299999998,4,8795,3.14,9.88,35.3,1.03,52,2.2,5.1,0.036000000000000004,0.0093,0.43,0.057,0.00062,64,97,31,0,6,7,11,https://www.trulia.com/c/ca/p/ga/lithonia/5577-whittondale-rd-lithonia-ga-30058--1009339505,4048533684.0,13.0,89.0,23314.0,2014.0,130890233142014.0,Block 2014,G5040,U,3817.0,U,S,581056.0,0.0,33.7421026,-84.15995720000002
128 Shadowbrooke Circle,Loganville,GA,30052.0,"$1,475 ",,9.0,Single-Family Home,"1,541",,3.0,3.0,2.0,2.0,17.0,7.0,30.0,,,,1.0,9.0,1.0,8.0,1.0,8.0,99.0,0.0,0.0,0.0,19.0,2.0,1.0,2.0,23.0,5.0,11.0,7.0,33.855424,-83.914804,4,2366,3.14,9.73,36.1,0.865,49,1.8,170.0,0.012,0.0082,0.078,0.037000000000000005,4.3e-08,40,47,32,2,8,7,5,https://www.trulia.com/c/ca/p/ga/loganville/128-shadowbrooke-cir-loganville-ga-30052--2029551185,4011060415.0,13.0,135.0,50724.0,1030.0,131350507241030.0,Block 1030,G5040,U,3817.0,U,S,40885.0,0.0,33.856219,-83.9149974
340 Burgess Mill Trail,Suwanee,GA,30024.0,"$1,691 ",,23.0,Single-Family Home,"1,667",,3.0,3.0,2.0,2.0,19.0,66.0,87.0,,,,1.0,9.0,1.0,10.0,1.0,10.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,34.118007,-84.10973,4,5561,3.14,9.61,36.4,0.715,46,1.6,26.0,0.011,0.0093,0.14,0.055,0.00046,19,32,7,3,6,6,6,https://www.trulia.com/c/ca/p/ga/suwanee/340-burgess-mill-trl-suwanee-ga-30024--1072809278,4048012768.0,13.0,117.0,130611.0,2000.0,131171306112000.0,Block 2000,G5040,U,3817.0,U,S,1439092.0,0.0,34.1140518,-84.1053072
5830 Shadewater Way,Cumming,GA,30041.0,"$1,468 ",,8.0,Single-Family Home,"1,316",,3.0,3.0,2.0,2.0,16.0,597.0,165.0,,,,1.0,7.0,1.0,7.0,1.0,8.0,98.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,34.238226,-84.057086,4,1736,3.14,9.4,36.2,0.481,40,1.2,35.0,0.036000000000000004,0.0088,0.17,0.031,4.5e-06,18,9,27,1,7,6,14,https://www.trulia.com/c/ca/p/ga/cumming/5830-shadewater-way-cumming-ga-30041--1008151932,3136579543.0,13.0,117.0,130505.0,1000.0,131171305051000.0,Block 1000,G5040,U,3817.0,U,S,1977361.0,5317.0,34.2417178,-84.0523627
6346 Alford Circle,Lithonia,GA,30058.0,"$1,395 ",,21.0,Single-Family Home,"1,650",,3.0,3.0,2.0,2.0,241.0,15.0,502.0,,,,1.0,3.0,1.0,4.0,1.0,4.0,92.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,33.764715,-84.125355,4,7421,3.14,9.87,35.5,0.8959999999999999,51,2.1,1.9,0.022,0.0091,0.51,0.048,0.0,63,98,29,1,4,6,7,https://www.trulia.com/c/ca/p/ga/lithonia/6346-alford-cir-lithonia-ga-30058--2029588673,4048131974.0,13.0,89.0,23306.0,1000.0,130890233061000.0,Block 1000,G5040,U,3817.0,U,S,1160224.0,32500.0,33.7614349,-84.1264742
4255 Smoke Creek Parkway #A140,Snellville,GA,30039.0,"$1,250 ",,116.0,Multi-Family,"1,216",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,33.776451,-84.054,4,4553,3.14,9.8,35.8,0.8140000000000001,49,1.9,120.0,0.024,0.0086,0.12,0.041,0.0065,56,72,40,4,6,6,7,https://www.trulia.com/c/ca/p/ga/snellville/4255-smoke-creek-pkwy-a140-snellville-ga-30039--2346368055,4042917698.0,13.0,135.0,50709.0,2010.0,131350507092010.0,Block 2010,G5040,U,3817.0,U,S,1869074.0,20681.0,33.7809343,-84.05328259999997
2765 Mayfair Drive,Cumming,GA,30040.0,"$1,425 ",,35.0,Single-Family Home,"1,768",,3.0,3.0,2.0,2.0,14.0,990.0,137.0,,,,1.0,5.0,1.0,7.0,1.0,8.0,98.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,1.0,5.0,7.0,34.235826,-84.100712,4,4091,3.14,9.39,36.3,0.556,41,1.3,310.0,0.0077,0.0091,0.83,0.033,5.6e-07,20,18,21,4,9,6,8,https://www.trulia.com/c/ca/p/ga/cumming/2765-mayfair-dr-cumming-ga-30040--1072371133,4047516347.0,13.0,117.0,130403.0,3011.0,131171304033011.0,Block 3011,G5040,U,3817.0,U,S,29785.0,0.0,34.23693660000001,-84.1006744
458 Desiree Drive,Lawrenceville,GA,30044.0,"$1,350 ",1976.0,3.0,Single-Family Home,,,3.0,3.0,2.0,2.0,83.0,31.0,133.0,,,,1.0,6.0,1.0,6.0,0.0,0.0,97.0,2.0,0.0,0.0,22.0,3.0,0.0,0.0,13.0,2.0,17.0,3.0,33.929487,-84.07106800000003,4,11732,3.14,9.8,36.2,1.11,52,2.1,76.0,0.029,0.009000000000000001,0.16,0.086,0.024,58,75,41,14,19,6,7,https://www.trulia.com/c/ca/p/ga/lawrenceville/458-desiree-dr-lawrenceville-ga-30044--1004677486,3088780600.0,13.0,135.0,50533.0,1001.0,131350505331001.0,Block 1001,G5040,U,3817.0,U,S,962384.0,0.0,33.9338035,-84.0760143
